관리번호,사업장명,category,업태구분명,위생업태명,도로명주소,지번주소,전화,인허가일자,영업상태,hub,existing_slug,status
3220000-220-2003-00001,이경민포레,salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 선릉로158길 9, 지상2,3,4층 (청담동)","서울특별시 강남구 청담동 83-9 지상2,3,4층",,2003-04-01,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2012-00002,아우라뷰티,salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 도산대로75길 17-7, 아우라뷰티 지하1층,지상1~3층 (청담동)",서울특별시 강남구 청담동 96-25 아우라뷰티,025420536,2012-11-13,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2015-00012,브리오(Brio),salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 압구정로2길 29, 지상2층 (신사동)",서울특별시 강남구 신사동 521-1,,2015-04-22,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2016-00004,루(RUE),salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 도산대로81길 25, 지상2층 (청담동)",서울특별시 강남구 청담동 118-4,,2016-01-20,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2016-00011,HE:ARTS(하츠),salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 도산대로45길 17, 제성빌딩 4층 (신사동)",서울특별시 강남구 신사동 631-34 제성빌딩,,2016-04-06,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2016-00046,에이치엠비에이(HMBA),salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 도산대로49길 34, 지상2층 (신사동)",서울특별시 강남구 신사동 656-23,,2016-12-30,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2016-00047,뷰티진동희 청담점,makeup,메이크업업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 도산대로 435, 삼이빌딩 지상2층 (청담동)",서울특별시 강남구 청담동 92-4 삼이빌딩,,2016-03-02,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2016-00048,홍미,salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 도산대로89길 31, 2층 (청담동)",서울특별시 강남구 청담동 109-15,,2016-01-11,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2017-00008,꾸민[min],salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 도산대로68길 25, 지상1층,지상2층 (청담동)",서울특별시 강남구 청담동 17-7,,2017-04-03,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2017-00017,모아 위,salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 선릉로153길 13, 한조빌딩 지상4층 402호 (신사동)",서울특별시 강남구 신사동 654-5 한조빌딩,025120549,2017-05-30,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2017-00031,라라피엠(rara:pm),salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 도산대로89길 8, LH빌딩 지상2층 (청담동)",서울특별시 강남구 청담동 125-20 LH빌딩,,2017-12-04,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2018-00002,보이드에이치(VOID_H),salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 도산대로75길 26, 가당빌딩 지상1층 (청담동)",서울특별시 강남구 청담동 99-3 가당빌딩,,2018-02-06,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2018-00013,이유,makeup,메이크업업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 도산대로99길 27-2, 지상2층, 지상3층 (청담동)",서울특별시 강남구 청담동 123-11,,2018-11-21,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2018-00017,위위아뜰리에 바이서옥(Oui Oui Atelier by 서옥),makeup,메이크업업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 압구정로72길 26, 지하1~지상4층 (청담동)",서울특별시 강남구 청담동 95-16,,2018-04-30,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2019-00009,백샵(100SHOP),salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 도산대로81길 18, 지상4층,5층 (청담동)",서울특별시 강남구 청담동 117-10,,2019-03-18,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2019-00010,하랑헤어메이크업(Harang hair makeup),salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 강남대로 652, SINSA SQUARE 지상2층 204호 [C02]호 (신사동)",서울특별시 강남구 신사동 504-11 SINSA SQUARE,,2019-03-29,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2019-00019,정남,makeup,메이크업업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 도산대로 451, 지상3층,5층 (청담동)",서울특별시 강남구 청담동 97-6,,2019-05-24,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2019-00023,플럼헤어메이크업 스튜디오,makeup,메이크업업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 도산대로99길 28-16, 지상1층 101호 (청담동)",서울특별시 강남구 청담동 109-6,,2019-08-02,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2019-00027,엘 페라(EL Pela),salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 선릉로138길 6, 지상3층 (청담동)",서울특별시 강남구 청담동 40-7,,2019-09-04,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2019-00042,하이린뷰티,makeup,메이크업업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 언주로174길 22, 지상3층 (신사동)",서울특별시 강남구 신사동 640-13,,2019-03-21,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2019-00044,살롱드 플로리,salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 도산대로67길 26, 지하1층 (청담동)",서울특별시 강남구 청담동 81-5,,2019-12-12,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2020-00007,고바이씬,salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 도산대로62길 17, 지하1,지상1,2층 (청담동)",서울특별시 강남구 청담동 19-4,,2020-03-10,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2020-00014,청담 꼰띠고,makeup,메이크업업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 도산대로83길 17, 여의주빌딩 2층 (청담동)",서울특별시 강남구 청담동 117-38 여의주빌딩,,2020-08-04,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2020-00015,쉬작,salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 압구정로2길 49, 3층,4층 (신사동)",서울특별시 강남구 신사동 517-6,,2020-08-26,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2020-00017,이국화 아뜰리에,salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 삼성로149길 3-10, 1층 (청담동)",서울특별시 강남구 청담동 7-29,,2020-09-24,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2020-00018,클라우티,salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 학동로77길 10, 4층 (청담동)",서울특별시 강남구 청담동 47-8,,2020-10-19,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2020-00020,마실(Masill),salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 도산대로45길 10-5, LS빌딩 2층 (신사동)",서울특별시 강남구 신사동 650-13 LS빌딩,,2020-11-02,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2020-00021,프린(PREEN)신사,salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 강남대로152길 62, 5층 (신사동)",서울특별시 강남구 신사동 539-1,,2020-11-04,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2020-00023,프리베에스빠스,salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 압구정로71길 4, 미산빌딩 3층 (청담동)",서울특별시 강남구 청담동 100-2 미산빌딩,,2020-11-30,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2020-00028,이븐비 압구정로데오점(evenbe),salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 선릉로155길 13, 지상3층 (신사동)",서울특별시 강남구 신사동 655-4,,2020-12-15,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2021-00004,더페트라뷰티,makeup,메이크업업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 선릉로148길 41, 제이일레븐 지상5층 (청담동)",서울특별시 강남구 청담동 3-11 제이일레븐,,2021-02-17,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2021-00009,유림,makeup,메이크업업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 삼성로133길 15, 근정 빌딩 지상7층 (청담동)",서울특별시 강남구 청담동 46-11 근정 빌딩,025471367,2021-04-14,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2021-00015,꾸띠원,salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 도산대로53길 39, 신사동 C/K빌딩 지상3층 (신사동)",서울특별시 강남구 신사동 657-37 신사동 C/K빌딩,025446484,2021-06-02,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2021-00016,브러쉬 앤 꼬리빗 뷰티샵,makeup,메이크업업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 압구정로46길 5-6, 압구정로데오스타 지상4층 402호 (신사동)",서울특별시 강남구 신사동 660-17 압구정로데오스타,,2021-06-14,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2021-00019,앳나운,salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 도산대로 404, 퍼스트빌딩 지상3층 (청담동)",서울특별시 강남구 청담동 1-1 퍼스트빌딩,025478718,2021-06-25,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2021-00020,롤링제이(Rolling Jay),salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 학동로55길 12-1, 지상2층 (청담동)",서울특별시 강남구 청담동 39-14,,2021-07-06,영업,gangnam-cheongdam,rolling-jay,PENDING_REVIEW
3220000-220-2021-00021,봉살롱(BONG salon),salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 도산대로 540, 5층 (청담동)",서울특별시 강남구 청담동 52-6,,2021-07-07,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2021-00023,파라팜,salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 도산대로85길 13, 지상4층 (청담동)",서울특별시 강남구 청담동 121-30,,2021-07-13,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2021-00027,에이라빛,salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 압구정로46길 35, 4층 (신사동)",서울특별시 강남구 신사동 642-20,,2021-09-13,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2021-00031,무아(MUAH),salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 선릉로153길 36, 지하1층 (신사동)",서울특별시 강남구 신사동 647-22,0260851621,2021-04-27,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2021-00032,칼라빈,salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 도산대로49길 22, 에이피트리 5층 (신사동)",서울특별시 강남구 신사동 653-20 에이피트리,,2021-10-14,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2021-00033,에이치오브 H aube,salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 도산대로62길 15, 지하1층,지하2층 (청담동)",서울특별시 강남구 청담동 19-3,,2021-10-26,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2021-00037,제이와이(J.Y.),salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 압구정로60길 17-14, 지상1층 (청담동)",서울특별시 강남구 청담동 90-1,,2021-11-01,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2021-00038,오드샵 ODD Shop,salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 언주로152길 11, 지하1,1,2,3층 (신사동)",서울특별시 강남구 신사동 631-19,,2021-11-18,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2021-00044,아티디(ArtyD),salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 삼성로145길 13, 2층, 3층 (청담동)",서울특별시 강남구 청담동 11-1,,2021-08-10,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2022-00001,유니크헤어(unik),salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 도산대로55길 36, 지상1층 (청담동)",서울특별시 강남구 청담동 83-8,,2022-03-14,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2022-00002,르보 청담,salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업",서울특별시 강남구 선릉로162길 27-1 (청담동),서울특별시 강남구 청담동 79-6,,2022-03-15,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2022-00004,피움 부티크,salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 강남대로156길 31-15, 지상1층 (신사동)",서울특별시 강남구 신사동 517-19,,2022-04-18,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2022-00005,글로스(GLOSSS),salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 도산대로 309, 지상5층 (신사동)",서울특별시 강남구 신사동 630-23,,2022-04-19,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2022-00006,컷루스,salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 압구정로80길 30, 삼도빌딩 지상1층 (청담동)",서울특별시 강남구 청담동 93-14 삼도빌딩,,2022-05-12,영업,gangnam-cheongdam,cutloose-k-pop-hair-makeup,PENDING_REVIEW
3220000-220-2022-00007,무아뷰티,makeup,메이크업업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 강남대로152길 64, 5층 501호 (신사동)",서울특별시 강남구 신사동 539-2,,2022-05-19,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2022-00011,지즈(Geez),salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 논현로158길 26, 지상1층 01호 (신사동)",서울특별시 강남구 신사동 589-13,,2022-06-03,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2022-00012,앤아이오,salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 도산대로15길 16, 지상5층 (신사동)",서울특별시 강남구 신사동 540-9,,2022-06-09,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2022-00015,더클래스 모나크,salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 도산대로 409, S&S TOWER 지상3층 (청담동)",서울특별시 강남구 청담동 87-4 S&S TOWER,,2022-06-20,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2022-00016,레뚜알 살롱,salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 선릉로132길 13-3, 지상1층 (청담동)",서울특별시 강남구 청담동 38-25,,2022-06-21,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2022-00017,에이치밍,salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 언주로 848, 화경빌딩 5층 (신사동)",서울특별시 강남구 신사동 634-4 화경빌딩,,2022-06-23,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2022-00022,앳나운플레이스,salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 도산대로99길 50, 지상1층,2층,3층 (청담동)",서울특별시 강남구 청담동 112-17,,2022-09-15,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2022-00027,라브 압구정,salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 논현로151길 17, 지상1층 (신사동)",서울특별시 강남구 신사동 563-18,,2022-10-31,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2022-00029,오늘바이소리,makeup,메이크업업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 논현로151길 16, 지상4층 401호 (신사동)",서울특별시 강남구 신사동 562-17,,2022-12-07,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2022-00033,더 헤메스(THE HEMES),salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 압구정로80길 33, 지하1층 (청담동)",서울특별시 강남구 청담동 92-16,,2022-04-13,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2023-00005,SUNHWA-CHEONGDAM(선화-청담),salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 도산대로61길 14, 3층 (청담동)",서울특별시 강남구 청담동 93-2,,2023-02-09,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2023-00007,kitts(키츠),salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 도산대로59길 13, 위드윤영빌딩 지상2층, 3층 (청담동)",서울특별시 강남구 청담동 89-10 위드윤영빌딩,,2023-03-06,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2023-00008,히엘,salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 삼성로 766, 유림빌딩 지상3층 (청담동)",서울특별시 강남구 청담동 49 유림빌딩,34462571,2023-03-08,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2023-00009,히엘 and H.L,makeup,메이크업업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 삼성로 766, 유림빌딩 지상3층 (청담동)",서울특별시 강남구 청담동 49 유림빌딩,,2023-03-08,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2023-00011,주니엠,makeup,메이크업업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 선릉로132길 15, 지상2층 (청담동)",서울특별시 강남구 청담동 38-19,,2023-03-30,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2023-00013,프롬 헤어메이크업,makeup,메이크업업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 선릉로157길 13-3, 지상3층 (신사동)",서울특별시 강남구 신사동 657-38,,2023-04-21,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2023-00015,프헤,salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 언주로170길 26-3, 지상3,4층 (신사동)",서울특별시 강남구 신사동 644-16,,2023-05-18,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2023-00017,미.파레(me.parer),salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 언주로172길 30, 지상2층 (신사동)",서울특별시 강남구 신사동 643-11,,2023-05-23,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2023-00018,헤츠(HETZ),salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 선릉로158길 10, 5층 (청담동)",서울특별시 강남구 청담동 88,,2023-06-14,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2023-00021,어낵 툴,salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 삼성로135길 11, PLACE 713 지하1층,지상2,3층 (청담동)",서울특별시 강남구 청담동 32-7 PLACE 713,,2023-07-14,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2023-00024,메이크와이즈,makeup,메이크업업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 논현로164길 18, 2층 (신사동)",서울특별시 강남구 신사동 596,,2023-08-02,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2023-00025,블랭크,makeup,메이크업업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 도산대로81길 39, J.J 홀딩스 3층 (청담동)",서울특별시 강남구 청담동 100-21 J.J 홀딩스,,2023-08-17,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2023-00028,챠이,makeup,메이크업업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 삼성로135길 13, 지상2층, 지상3층 (청담동)",서울특별시 강남구 청담동 32-1,,2023-09-25,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2023-00029,캣치(CATCHY),makeup,메이크업업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 도산대로49길 6-8, 지상4층 (신사동)",서울특별시 강남구 신사동 652-12,,2023-10-16,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2023-00032,오쁘(O.bb),salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 압구정로46길 5-10, 압구정로데오스타 지상3층 301-B호 (신사동)",서울특별시 강남구 신사동 660-16 압구정로데오스타,,2023-11-22,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2024-00001,혜연 살롱,salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 언주로157길 6, 지상4층 401호 (신사동)",서울특별시 강남구 신사동 627-3,,2024-01-05,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2024-00002,롤링제이 헤어&메이크업,salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 학동로55길 12-1, 지상1층 (청담동)",서울특별시 강남구 청담동 39-14,,2024-01-16,영업,gangnam-cheongdam,rolling-jay,PENDING_REVIEW
3220000-220-2024-00006,아티시차차 청담(ARTISICHACHA 靑澹),salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 압구정로80길 31, BE*twixt 빌딩 지하1층,지하2층 (청담동)",서울특별시 강남구 청담동 92-13 BE*twixt 빌딩,,2024-03-22,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2024-00010,수티(soot.ee),makeup,메이크업업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 선릉로148길 52-6, 5층 (청담동)",서울특별시 강남구 청담동 19-38,,2024-06-05,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2024-00011,이프디온(IF DION),salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 도산대로75길 12, 4층 (청담동)",서울특별시 강남구 청담동 99-13,,2024-05-30,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2024-00012,나츠 NATSU,salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 강남대로152길 46, 3층 (신사동)",서울특별시 강남구 신사동 537-4,,2024-06-12,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2024-00016,밋큐트(Meet cute),makeup,메이크업업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 압구정로79길 37-1, M빌딩 지상1층 (청담동)",서울특별시 강남구 청담동 123-45 M빌딩,,2024-07-03,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2024-00018,미큐트,salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 압구정로79길 37-1, M빌딩 지상2층 (청담동)",서울특별시 강남구 청담동 123-45 M빌딩,,2024-07-15,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2024-00019,히나프,salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 선릉로148길 21, 3, 4, 5층 (청담동)",서울특별시 강남구 청담동 2-18,,2024-07-22,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2024-00020,정남,salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 도산대로 451, 1층 101호 (청담동)",서울특별시 강남구 청담동 97-6,,2024-07-22,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2024-00023,드레스먼,salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 도산대로59길 9, 카페티 빌딩 3층,4층 (청담동)",서울특별시 강남구 청담동 89-9 카페티 빌딩,,2024-09-23,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2024-00024,르픽(Lepic),salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 도산대로78길 14, 2층 (청담동)",서울특별시 강남구 청담동 12-16,,2024-10-11,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2025-00001,고이트 헤어,salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 논현로171길 15, 카로시티1 지상2층 203호,204호 (신사동)",서울특별시 강남구 신사동 577-5 카로시티1,,2025-01-02,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2025-00002,우스(OOHS),salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 도산대로98길 16, 지하1층,지상1층 (청담동)",서울특별시 강남구 청담동 58-22,,2025-01-23,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2025-00005,히르 청담(rir:rrr),salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 선릉로158길 13-12, 지상4층 (청담동)",서울특별시 강남구 청담동 83-17,,2025-02-12,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2025-00009,작업실,salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 도산대로85길 15-2, 지상1층 (청담동)",서울특별시 강남구 청담동 121-36,,2025-03-28,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2025-00010,넵스(Neps),salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 압구정로71길 5, 지하1층 (청담동)",서울특별시 강남구 청담동 141-11,,2025-04-03,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2025-00011,작업실,makeup,메이크업업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 도산대로85길 15-2, 1층 일부호 (청담동)",서울특별시 강남구 청담동 121-36,,2025-04-09,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2025-00014,차임,salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 도산대로 542, 542빌딩 지상2층 201호 (청담동)",서울특별시 강남구 청담동 53 542빌딩,,2025-06-23,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2025-00015,기억 헤어메이크업,salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 강남대로154길 21, K.I빌딩 지상2층 201호 (신사동)",서울특별시 강남구 신사동 511-13 K.I빌딩,,2025-07-03,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2025-00016,이아이에(EAEAE),salon,일반미용업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 도산대로51길 31, 3층, 4층, 5층 (신사동)",서울특별시 강남구 신사동 656-10,,2025-07-07,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-220-2025-00019,레드 홍,makeup,메이크업업,"일반미용업, 화장ㆍ분장 미용업","서울특별시 강남구 압구정로46길 5-6, 압구정로데오스타 A동 지하1층 B101호 (신사동)",서울특별시 강남구 신사동 660-17 압구정로데오스타,,2025-07-24,영업,gangnam-cheongdam,,PENDING_REVIEW
