관리번호,사업장명,category,업태구분명,위생업태명,도로명주소,지번주소,전화,인허가일자,영업상태,hub,existing_slug,status
3130000-217-2026-00001,네일아라(NAIL AHRA),nail_lash,네일아트업,"일반미용업, 네일미용업","서울특별시 마포구 어울마당로1길 19, 2층 (합정동)",서울특별시 마포구 합정동 358-12,,2026-02-11,영업,hongdae,,PENDING_REVIEW
3130000-217-2026-00002,나타네일즈(NATANAILZ),nail_lash,네일아트업,"일반미용업, 네일미용업","서울특별시 마포구 성미산로29안길 27-7, 4층 (연남동)",서울특별시 마포구 연남동 241-90,,2026-02-11,영업,hongdae,,PENDING_REVIEW
3130000-217-2026-00003,네일 쿠튀르,nail_lash,네일아트업,"일반미용업, 네일미용업","서울특별시 마포구 와우산로29마길 5, B1층호 (서교동)",서울특별시 마포구 서교동 333-30,,2026-02-23,영업,hongdae,,PENDING_REVIEW
3130000-217-2026-00005,에이노이 네일,nail_lash,네일아트업,"일반미용업, 네일미용업","서울특별시 마포구 성미산로 153-6, 1층 (연남동)",서울특별시 마포구 연남동 240-25,,2026-03-16,영업,hongdae,,PENDING_REVIEW
3130000-217-2026-00006,로제아네일,nail_lash,네일아트업,"일반미용업, 네일미용업","서울특별시 마포구 홍익로 9, 3층 (서교동)",서울특별시 마포구 서교동 358-14,,2026-03-18,영업,hongdae,,PENDING_REVIEW
3130000-217-2026-00007,nail yusoo,nail_lash,네일아트업,"일반미용업, 네일미용업","서울특별시 마포구 동교로38안길 8, jungbin plus 3층 (연남동)",서울특별시 마포구 연남동 390-100,,2026-03-20,영업,hongdae,,PENDING_REVIEW
3130000-217-2026-00008,오오즈네일,nail_lash,네일아트업,"일반미용업, 네일미용업","서울특별시 마포구 월드컵북로1길 30, 5층 505호 (서교동)",서울특별시 마포구 서교동 352-25,,2026-03-25,영업,hongdae,,PENDING_REVIEW
3130000-217-2026-00009,와이림 네일,nail_lash,네일아트업,"일반미용업, 네일미용업","서울특별시 마포구 독막로15길 3-3, 2층 202호 (상수동)",서울특별시 마포구 상수동 315-3,,2026-03-27,영업,hongdae,,PENDING_REVIEW
3130000-217-2026-00011,시그니초네일 홍대점,nail_lash,네일아트업,"일반미용업, 네일미용업","서울특별시 마포구 어울마당로 54, 대호빌딩 2층 (서교동)",서울특별시 마포구 서교동 408-9 대호빌딩,,2026-04-07,영업,hongdae,,PENDING_REVIEW
3130000-217-2026-00013,뮤리에 네일랩,nail_lash,네일아트업,"일반미용업, 네일미용업","서울특별시 마포구 동교로25길 53, 2,3층 (연남동)",서울특별시 마포구 연남동 570-25,,2026-04-22,영업,hongdae,,PENDING_REVIEW
3130000-217-2026-00014,마이 잉키 네일,nail_lash,네일아트업,"일반미용업, 네일미용업","서울특별시 마포구 양화로18안길 15, 빌딩Y15 5층 (동교동)",서울특별시 마포구 동교동 168-7 빌딩Y15,,2026-05-14,영업,hongdae,,PENDING_REVIEW
3130000-217-2026-00015,네일 루리,nail_lash,네일아트업,"일반미용업, 네일미용업","서울특별시 마포구 홍익로 25, 서교별관동 2층 E02호 (서교동)",서울특별시 마포구 서교동 356-1,,2026-05-15,영업,hongdae,,PENDING_REVIEW
3130000-218-2012-00001,Your Beauty,facial,피부미용업,"피부미용업, 네일미용업",서울특별시 마포구 양화로7길 12 (서교동),서울특별시 마포구 서교동 391-17 3층,0260845004,2012-04-04,영업,hongdae,,PENDING_REVIEW
3130000-218-2015-00013,네일싸롱,nail_lash,네일아트업,"피부미용업, 네일미용업","서울특별시 마포구 양화로6길 62, 세미텍빌딩 5층 (합정동)","서울특별시 마포구 합정동 412-17 세미텍빌딩, 5층",023246900,2015-12-23,영업,hongdae,,PENDING_REVIEW
3130000-218-2016-00002,본앤뷰티,nail_lash,네일아트업,"피부미용업, 네일미용업","서울특별시 마포구 신촌로4길 22-12, 1층 101호 (동교동)",서울특별시 마포구 동교동 176-8,023220451,2016-03-22,영업,hongdae,,PENDING_REVIEW
3130000-218-2017-00001,마리네일,nail_lash,네일아트업,"피부미용업, 네일미용업","서울특별시 마포구 와우산로29나길 11, 1층 201호 (서교동)",서울특별시 마포구 서교동 336-22 1층 일부(201호),,2017-01-12,영업,hongdae,,PENDING_REVIEW
3130000-218-2018-00002,홍대 네일·스킨 더뉴올,nail_lash,네일아트업,"피부미용업, 네일미용업","서울특별시 마포구 동교로 186, 3층 (동교동)",서울특별시 마포구 동교동 158-12 3층,023324720,2018-01-11,영업,hongdae,,PENDING_REVIEW
3130000-218-2018-00010,이소 피부 가꿈,facial,피부미용업,"피부미용업, 네일미용업","서울특별시 마포구 월드컵북로2길 41, 2층 (동교동)",서울특별시 마포구 동교동 158-5 2층,07044082792,2018-07-03,영업,hongdae,,PENDING_REVIEW
3130000-218-2018-00011,네일Do,nail_lash,네일아트업,"피부미용업, 네일미용업","서울특별시 마포구 동교로 157-2, 101호 (서교동)",서울특별시 마포구 서교동 446-47 101호,023360906,2018-12-24,영업,hongdae,,PENDING_REVIEW
3130000-218-2019-00006,릴리네일,nail_lash,네일아트업,"피부미용업, 네일미용업","서울특별시 마포구 와우산로23길 9, 칼리오페 1층 119,120호 (서교동)","서울특별시 마포구 서교동 344-6 칼리오페 1층 119,120호",,2019-11-26,영업,hongdae,,PENDING_REVIEW
3130000-218-2020-00001,프롬피치,nail_lash,네일아트업,"피부미용업, 네일미용업","서울특별시 마포구 연남로3길 62, 한솔빌리지 1층 101호 (연남동)",서울특별시 마포구 연남동 562-40 한솔빌리지,,2020-07-03,영업,hongdae,,PENDING_REVIEW
3130000-218-2021-00004,네일킴리,nail_lash,네일아트업,"피부미용업, 네일미용업","서울특별시 마포구 잔다리로 30-32, 지하1층 B02호 (서교동)",서울특별시 마포구 서교동 368-34 지하1층 일부(B02호),,2021-02-10,영업,hongdae,nailkimlee,PENDING_REVIEW
3130000-218-2021-00005,데이지니(dayziny),nail_lash,네일아트업,"피부미용업, 네일미용업","서울특별시 마포구 동교로38길 23, j2빌딩 4층 (연남동)",서울특별시 마포구 연남동 390-24,,2021-09-14,영업,hongdae,,PENDING_REVIEW
3130000-218-2021-00006,네일 베이지(Nail Beige),nail_lash,네일아트업,"피부미용업, 네일미용업","서울특별시 마포구 와우산로23길 18-7, 信和빌딩 지하1층 (서교동)",서울특별시 마포구 서교동 342-16 信和빌딩 지하1층 전체,,2021-09-28,영업,hongdae,,PENDING_REVIEW
3130000-218-2022-00001,하이연 네일(Hiyeon nail),nail_lash,네일아트업,"피부미용업, 네일미용업","서울특별시 마포구 성미산로29길 35, 4층 401호 (연남동)",서울특별시 마포구 연남동 245-41 4층 일부(401호),,2022-05-19,영업,hongdae,,PENDING_REVIEW
3130000-218-2022-00002,네일프랑스 홍대점,nail_lash,네일아트업,"피부미용업, 네일미용업","서울특별시 마포구 양화로 156, LG팰리스빌딩 제지하1층 109호 (동교동)",서울특별시 마포구 동교동 165-8 LG팰리스빌딩 제지하1층 109호,023327535,2022-06-02,영업,hongdae,,PENDING_REVIEW
3130000-218-2023-00001,디크왁싱,facial,피부미용업,"피부미용업, 네일미용업","서울특별시 마포구 독막로8길 30, 태양빌딩 3층 (합정동)",서울특별시 마포구 합정동 360-17 태양빌딩,,2023-10-31,영업,hongdae,,PENDING_REVIEW
3130000-218-2023-00003,네일더빛나 & 뷰티아카데미,nail_lash,네일아트업,"피부미용업, 네일미용업","서울특별시 마포구 월드컵로1길 14, 상가동 지하층 B107-4호 (합정동, 마포 한강 푸르지오)",서울특별시 마포구 합정동 472 마포 한강 푸르지오 상가동 B107-4호,,2023-09-11,영업,hongdae,,PENDING_REVIEW
3130000-218-2025-00001,인 모먼트 네일(in Moment nail),nail_lash,네일아트업,"피부미용업, 네일미용업","서울특별시 마포구 와우산로29라길 20, 지1층 일부호 (서교동)",서울특별시 마포구 서교동 333-13 지1층 일부호,,2025-05-26,영업,hongdae,,PENDING_REVIEW
3130000-218-2026-00002,뷰티라운지 제이,nail_lash,네일아트업,"피부미용업, 네일미용업","서울특별시 마포구 월드컵북로7길 26, 1층 6호 (서교동)",서울특별시 마포구 서교동 247-24,,2026-04-03,영업,hongdae,,PENDING_REVIEW
3130000-218-2026-00003,메이브 스튜디오x뷰티크원,facial,피부미용업,"피부미용업, 네일미용업","서울특별시 마포구 월드컵북로4길 13, 2층 일부(왼쪽)호 (동교동)",서울특별시 마포구 동교동 203-18,,2026-05-18,영업,hongdae,,PENDING_REVIEW
3130000-219-2016-00002,스타일에이전시,makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 양화로 50, 303호 (합정동)",서울특별시 마포구 합정동 414-1 303호,,2016-04-28,영업,hongdae,,PENDING_REVIEW
3130000-219-2016-00004,넬라스,makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 신촌로2안길 44, 1층 (동교동)",서울특별시 마포구 동교동 177-8 1층,0264055656,2016-11-14,영업,hongdae,,PENDING_REVIEW
3130000-219-2017-00001,Uu eyelash,makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 와우산로29길 4-40, 2층 (서교동)",서울특별시 마포구 서교동 327-23,023323433,2017-01-26,영업,hongdae,,PENDING_REVIEW
3130000-219-2017-00008,알앤,makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 와우산로 162-10, 3층 (서교동)",서울특별시 마포구 서교동 325-5 3층,,2017-10-30,영업,hongdae,,PENDING_REVIEW
3130000-219-2018-00002,원 메이크업 스튜디오,makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 연남로3길 23, 2층 (연남동)",서울특별시 마포구 연남동 566-19 2층,,2018-02-05,영업,hongdae,,PENDING_REVIEW
3130000-219-2018-00003,PTMM(플리즈텔미모어),makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 월드컵북로4길 76, 1층 (동교동)",서울특별시 마포구 동교동 198-3 1층,,2018-02-06,영업,hongdae,,PENDING_REVIEW
3130000-219-2018-00020,은 뷰티,makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 양화로 156, LG팰리스빌딩 지하1층 110호 (동교동)",서울특별시 마포구 동교동 165-8 LG팰리스빌딩 지하1층 110호,,2018-08-17,영업,hongdae,,PENDING_REVIEW
3130000-219-2018-00021,더 리베,makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 와우산로33길 37, 지하층 (서교동)",서울특별시 마포구 서교동 328-67 지하층 전체,,2018-04-09,영업,hongdae,,PENDING_REVIEW
3130000-219-2019-00001,앤룩(ANLOOK),makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 월드컵북로2길 81, 3층 (동교동)",서울특별시 마포구 동교동 154-15 3층,,2019-02-07,영업,hongdae,,PENDING_REVIEW
3130000-219-2019-00007,달달한 아이,makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 성지5길 5-5, 유재 빌딩 102호 (합정동)",서울특별시 마포구 합정동 370-28 유재 빌딩 102호 일부,,2019-04-22,영업,hongdae,,PENDING_REVIEW
3130000-219-2020-00006,이음뷰티,makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 월드컵로3길 28, 2층 2호 (합정동)",서울특별시 마포구 합정동 386-12 2층2호,07025807522,2020-02-17,영업,hongdae,,PENDING_REVIEW
3130000-219-2020-00007,유아이브로우,makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 와우산로27길 35, 5층 501호 (서교동)",서울특별시 마포구 서교동 340-5 제너럴빌딩,,2020-02-26,영업,hongdae,,PENDING_REVIEW
3130000-219-2020-00008,소유뷰티 눈썹&속눈썹 합정홍대,makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 양화로3길 55, 어반 오아시스 2층 202호 (합정동)",서울특별시 마포구 합정동 386-37 어반 오아시스,,2020-03-20,영업,hongdae,,PENDING_REVIEW
3130000-219-2020-00012,걸스래쉬,makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 월드컵로12길 12, 1층 (서교동)",서울특별시 마포구 서교동 476-47,,2020-06-09,영업,hongdae,,PENDING_REVIEW
3130000-219-2020-00016,홍대메이크업한다,makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 신촌로4길 22-12, 플로렌타워 빌딩 401(하층)호 (동교동)",서울특별시 마포구 동교동 176-8 플로렌타워 빌딩,,2020-12-15,영업,hongdae,,PENDING_REVIEW
3130000-219-2021-00005,래쉬키미,makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 양화로 156, LG팰리스빌딩 지하1층 112호 (동교동)",서울특별시 마포구 동교동 165-8 LG팰리스빌딩,,2021-04-23,영업,hongdae,,PENDING_REVIEW
3130000-219-2021-00010,도도,makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 신촌로4길 5-18, 1층 101호 (동교동)",서울특별시 마포구 동교동 178-13 1층 일부(101호),,2021-05-28,영업,hongdae,,PENDING_REVIEW
3130000-219-2022-00001,스튜디오 눈(STUDIO NUN),makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 와우산로18길 30, 4층 401호 (서교동)",서울특별시 마포구 서교동 360-14,,2022-01-21,영업,hongdae,,PENDING_REVIEW
3130000-219-2022-00003,비브로우(be brow),makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 독막로19길 30-7, Blessvillage 블레스빌리지 1층 102호 (상수동)",서울특별시 마포구 상수동 71-17 Blessvillage 블레스빌리지 1층 102호,,2022-02-18,영업,hongdae,,PENDING_REVIEW
3130000-219-2022-00006,더뷰온(THE BEAU ON),makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 동교로27길 31, 2층 (동교동)","서울특별시 마포구 동교동 204-58 , 2층",,2022-06-13,영업,hongdae,,PENDING_REVIEW
3130000-219-2022-00007,랑데뷰 메이크업,makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 월드컵북로7길 34, 2층 (서교동)",서울특별시 마포구 서교동 453-12,,2022-06-22,영업,hongdae,,PENDING_REVIEW
3130000-219-2022-00010,바비엘르(barbieelle),makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 와우산로11길 9-3, 101호 (상수동)",서울특별시 마포구 상수동 93-112 101호,,2022-07-13,영업,hongdae,,PENDING_REVIEW
3130000-219-2022-00015,옥쌤,makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 양화로 183, 효성홍익인간오피스텔 204호 (동교동)",서울특별시 마포구 동교동 155-27 효성홍익인간오피스텔,,2022-09-02,영업,hongdae,,PENDING_REVIEW
3130000-219-2022-00017,아르누보 메이크업(Art Nouveau makeup),makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 독막로15길 5, 2층 202호 (상수동)",서울특별시 마포구 상수동 310-25 2층 202호,,2022-09-22,영업,hongdae,,PENDING_REVIEW
3130000-219-2022-00018,마레룸,makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 연희로1길 59-2, 4층 (연남동)",서울특별시 마포구 연남동 383-99 4층,,2022-09-22,영업,hongdae,,PENDING_REVIEW
3130000-219-2022-00024,미유,makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 월드컵북로 41, 2층 202(일부)호 (서교동)","서울특별시 마포구 서교동 449-35 2층, 202(일부)호",,2022-07-07,영업,hongdae,,PENDING_REVIEW
3130000-219-2023-00001,래쉬엘,makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 월드컵로1길 14, 상가동 B107-3호 (합정동, 마포 한강 푸르지오)",서울특별시 마포구 합정동 472 마포 한강 푸르지오 상가동 107-3호,,2023-01-03,영업,hongdae,,PENDING_REVIEW
3130000-219-2023-00002,림 아이래쉬,makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 성미산로19길 21, 2층 202호 (연남동)",서울특별시 마포구 연남동 482-30 2층 202호,,2023-01-12,영업,hongdae,,PENDING_REVIEW
3130000-219-2023-00006,유일리(Uily),makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 동교로 174, 3층 (동교동)",서울특별시 마포구 동교동 161-7 3층,,2023-04-14,영업,hongdae,,PENDING_REVIEW
3130000-219-2023-00008,달다래쉬&달다브로우,makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 동교로25길 23, 정암빌딩 403호 (동교동)",서울특별시 마포구 동교동 203-50 정암빌딩,,2023-04-19,영업,hongdae,,PENDING_REVIEW
3130000-219-2023-00009,크림브로우 합정 눈썹&손눈썹펌,makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 동교로 24, 2층 201호 (합정동)","서울특별시 마포구 합정동 441-1 ,2층 201호",,2023-04-28,영업,hongdae,,PENDING_REVIEW
3130000-219-2023-00010,모즈(MOZ),makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 와우산로15길 11, 제지하층 101호 (서교동, 대원빌라)",서울특별시 마포구 서교동 411-5 대원빌라 제지하층 101호,,2023-05-15,영업,hongdae,,PENDING_REVIEW
3130000-219-2023-00011,레디유 홍대메이크업,makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 동교로23길 40, CM빌딩 6층 (동교동)",서울특별시 마포구 동교동 203-11 CM빌딩 6층 전체,,2023-05-25,영업,hongdae,,PENDING_REVIEW
3130000-219-2023-00013,리 래쉬 스튜디오,makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 독막로6길 18, 4층 (합정동)",서울특별시 마포구 합정동 361-29 4층,,2023-06-19,영업,hongdae,,PENDING_REVIEW
3130000-219-2023-00014,메이크업한,makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 홍익로 10, 제101동 제지하1층 제149호 (서교동, 서교푸르지오)",서울특별시 마포구 서교동 486 서교푸르지오(제101동 제지하1층 제149호) 제101동 제149호,,2023-07-17,영업,hongdae,,PENDING_REVIEW
3130000-219-2023-00017,디픈(Difn),makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 월드컵로5길 53, 3층 (합정동)",서울특별시 마포구 합정동 390-2 3층 전체,,2023-10-27,영업,hongdae,,PENDING_REVIEW
3130000-219-2023-00022,차영메이크업,makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 동교로27길 21-12, 4층 401호 (동교동)",서울특별시 마포구 동교동 204-17 4층 일부(401호),,2023-02-09,영업,hongdae,,PENDING_REVIEW
3130000-219-2024-00001,바이비 메이크업,makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 양화로 156, LG팰리스빌딩 제지하1층 123호 (동교동)",서울특별시 마포구 동교동 165-8 LG팰리스빌딩 제지하1층 123호,,2024-01-02,영업,hongdae,,PENDING_REVIEW
3130000-219-2024-00005,플로,makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 동교로 255-1, 제4층 402호 (연남동)",서울특별시 마포구 연남동 229-51,,2024-04-18,영업,hongdae,,PENDING_REVIEW
3130000-219-2024-00009,화화스튜디오,makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 와우산로32길 41, 2층 202호 (동교동)",서울특별시 마포구 동교동 186-22 202호,,2024-06-04,영업,hongdae,,PENDING_REVIEW
3130000-219-2024-00010,오요샵,makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 독막로15길 3-12, 501호 (상수동)",서울특별시 마포구 상수동 313-3 501호,,2024-06-05,영업,hongdae,,PENDING_REVIEW
3130000-219-2024-00011,브로우썸,makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 와우산로27길 14, 2층 일부호 (서교동)",서울특별시 마포구 서교동 335-16,,2024-06-17,영업,hongdae,,PENDING_REVIEW
3130000-219-2024-00016,그리다,makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 토정로3안길 28, 3층 (합정동)",서울특별시 마포구 합정동 368-41 3층전체,,2024-08-22,영업,hongdae,,PENDING_REVIEW
3130000-219-2024-00019,뷰티효,makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 와우산로37길 46, 204호 (동교동)",서울특별시 마포구 동교동 177-22 204호,,2024-09-25,영업,hongdae,,PENDING_REVIEW
3130000-219-2024-00020,더하다,makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 와우산로 39-11, 2층 (상수동)",서울특별시 마포구 상수동 310-9 2층,,2024-09-26,영업,hongdae,,PENDING_REVIEW
3130000-219-2024-00022,유니쉬 메이크업 스튜디오(younish makeup studio),makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 양화로7길 74, 1층 우측호 (서교동)",서울특별시 마포구 서교동 483-14 1층 우측,,2024-11-12,영업,hongdae,,PENDING_REVIEW
3130000-219-2024-00023,아펠브로우,makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 동교로46길 30, 3층 (연남동)",서울특별시 마포구 연남동 384-1,,2024-11-26,영업,hongdae,,PENDING_REVIEW
3130000-219-2024-00026,누크(NOOK),makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 동교로 278, 2층 202호 (연남동)",서울특별시 마포구 연남동 224-23 202호,,2024-11-28,영업,hongdae,,PENDING_REVIEW
3130000-219-2024-00029,베어앤 메이크업,makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 동교로 36, 2층 203호 (합정동)",서울특별시 마포구 합정동 441-23 2층 203호,,2024-12-30,영업,hongdae,,PENDING_REVIEW
3130000-219-2025-00001,시유룸,makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 성미산로17길 105-4, 1층 101(우측)호 (연남동)",서울특별시 마포구 연남동 487-262 1층 101호,,2025-02-11,영업,hongdae,,PENDING_REVIEW
3130000-219-2025-00003,포쉬래쉬,makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 동교로 156-13, 東寶 2층 203호 (서교동)",서울특별시 마포구 서교동 351-10 東寶 203호,,2025-02-19,영업,hongdae,,PENDING_REVIEW
3130000-219-2025-00005,DO NOT DISTRUB,makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 월드컵북로6길 97, 2층 (연남동)",서울특별시 마포구 연남동 567-40 2층,,2025-03-11,영업,hongdae,,PENDING_REVIEW
3130000-219-2025-00010,헬로프리티,makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 와우산로29길 40-18, 3층 (서교동)",서울특별시 마포구 서교동 328-39 3층,,2025-04-07,영업,hongdae,,PENDING_REVIEW
3130000-219-2025-00012,HANJI,makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 홍익로 25, 2층 E01호 (서교동)",서울특별시 마포구 서교동 356-1 2층 E01호,,2025-04-16,영업,hongdae,hanji-makeup-glow-makeup,PENDING_REVIEW
3130000-219-2025-00013,티부티부 홍대점,makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 동교로47길 3, 1층 102호 (연남동)",서울특별시 마포구 연남동 229-32 1층 102호,,2025-04-29,영업,hongdae,,PENDING_REVIEW
3130000-219-2025-00014,소후라,makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 신촌로4길 20, 넘버원빌딩 5층 (동교동)",서울특별시 마포구 동교동 176-4 넘버원빌딩 5층,,2025-05-01,영업,hongdae,,PENDING_REVIEW
3130000-219-2025-00015,래쉬랩(Lashlab),makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 양화로 45, 몰동 1층 122(일부)호 (서교동, 메세나폴리스)",서울특별시 마포구 서교동 490 메세나폴리스 몰동,,2025-05-15,영업,hongdae,,PENDING_REVIEW
3130000-219-2025-00016,뮤화 홍대눈썹&속눈썹,makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 성미산로 104, 4층 402호 (연남동)",서울특별시 마포구 연남동 493-1 402호,,2025-05-20,영업,hongdae,,PENDING_REVIEW
3130000-219-2025-00017,미룸,makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 월드컵북로1길 30, 201호 (서교동)",서울특별시 마포구 서교동 352-25 201호,,2025-05-20,영업,hongdae,,PENDING_REVIEW
3130000-219-2025-00018,우아한결,makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 양화로19길 18, 3층 302호 (동교동)",서울특별시 마포구 동교동 154-20 302호,,2025-06-12,영업,hongdae,,PENDING_REVIEW
3130000-219-2025-00020,루미에스 메이크업 스튜디오(LUMIES MAKEUP STUDIO),makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 월드컵북로8길 15, 2층 (연남동)",서울특별시 마포구 연남동 487-136 2층,,2025-07-04,영업,hongdae,,PENDING_REVIEW
3130000-219-2025-00022,베이크살롱,makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 성지길 25-20, 2층 202(일부)호 (합정동)","서울특별시 마포구 합정동 371-4 , 2층 202(일부)호",,2025-07-14,영업,hongdae,,PENDING_REVIEW
3130000-219-2025-00023,글램이펙트,makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 어울마당로 42, 2층 202호 (서교동)","서울특별시 마포구 서교동 408-30 , 2층 202호",,2025-07-16,영업,hongdae,,PENDING_REVIEW
3130000-219-2025-00024,컬러줌인,makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 동교로 266-12, 3층 301호 (연남동)",서울특별시 마포구 연남동 387-6 3층 301호,,2025-07-18,영업,hongdae,,PENDING_REVIEW
3130000-219-2025-00025,슈가 아이래쉬,makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 와우산로25길 19, 1층 (서교동)",서울특별시 마포구 서교동 342-1,,2025-07-23,영업,hongdae,,PENDING_REVIEW
3130000-219-2025-00026,오프바이브,makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 성미산로27길 34, 2층 202호 (연남동)","서울특별시 마포구 연남동 245-43 , 2층 202호",,2025-08-05,영업,hongdae,,PENDING_REVIEW
3130000-219-2025-00028,픽컬러브랜딩센터 홍대점,makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 와우산로13길 49-13, 1층 좌측호 (상수동)",서울특별시 마포구 상수동 314-7,,2025-08-26,영업,hongdae,,PENDING_REVIEW
3130000-219-2025-00029,마크무드 (MARKMOOD),makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 어울마당로 96, 4층 402호 (서교동)","서울특별시 마포구 서교동 358-113 , 4층 402호",,2025-09-02,영업,hongdae,,PENDING_REVIEW
3130000-219-2025-00030,오즈서울,makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 양화로 176, 동교동 스타피카소 7층 [A32,A37,A38]내 일부호 (동교동)","서울특별시 마포구 동교동 166-14 동교동 스타피카소, 7층 [A32,A37,A38]내 일부호",,2025-09-10,영업,hongdae,,PENDING_REVIEW
3130000-219-2025-00036,이즈브로우 홍대 눈썹&속눈썹펌,makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 동교로 207, 현우빌딩 5층 일부호 (동교동)",서울특별시 마포구 동교동 199-1 현우빌딩,,2025-10-28,영업,hongdae,,PENDING_REVIEW
3130000-219-2025-00037,퓨어메이크업,makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 양화로 156, LG팰리스빌딩 지하1층 115호 (동교동)","서울특별시 마포구 동교동 165-8 LG팰리스빌딩, 지하1층 115호",,2025-10-29,영업,hongdae,,PENDING_REVIEW
3130000-219-2025-00038,로라도트,makeup,메이크업업,화장ㆍ분장 미용업,"서울특별시 마포구 월드컵북로2길 31, 2층 (동교동)","서울특별시 마포구 동교동 158-19 , 2층",,2025-11-11,영업,hongdae,,PENDING_REVIEW
